smiles,Tox21_NR_ER,group
NC(Cc1c[nH]c2ccc(O)cc12)C(=O)O,0,training
CC(C)=CCC/C(C)=C/CO,1,training
CCCc1cc(=O)[nH]c(=S)[nH]1,1,training
CCCCC(O)c1ccccc1,1,training
C#CCOC(C(=O)OCCN(C)C)(c1ccccc1)c1ccccc1,0,training
CC1CC(=O)NN=C1c1ccc(NCC(C)(C)NCC(O)COc2cc(Cl)ccc2C#N)cc1,0,training
C=CC(C)(CCC=C(C)C)OC(=O)C=Cc1ccccc1,1,training
O=c1cc(-c2ccccc2)oc2ccccc12,1,training
CC1(N)CCC(C(C)(C)N)CC1,1,training
CCCCCCCC(=O)N(C)C,0,training
CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3CC=C4CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,0,training
O=C(O)CNC(=O)c1ccc([N+](=O)[O-])cc1,1,training
CC(C)(C)CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3CC=C4CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,0,training
O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,1,training
CCCCCCCCCCCCc1ccccc1O,1,training
O=C(O)CCCCCC(=O)O,0,training
Cc1ccc(N)c(N)c1,1,training
C=C(C)C(=O)OCCOCCOCCOCCOC(=O)C(=C)C,0,training
C=CC(=O)OCCC#N,0,training
C=CC(=O)OCCOCCOC(=O)C=C,1,training
CCCCCCCCCCCCCl,1,training
O=S(=O)(O)OOS(=O)(=O)O,1,training
O=C(O)CN1C(=O)c2cccc3cccc(c23)C1=O,0,training
CN(C)CCN(C)CCO,0,training
O=C(NS(=O)(=O)/C=C/c1cccs1)c1ccc(F)cc1Br,1,training
CC#CCC(C)[C@H](O)/C=C/[C@@H]1[C@H]2c3cccc(CCCC(=O)O)c3O[C@H]2C[C@H]1O,1,training
NCCCCC(NC(=O)C1CCCN1C(=O)C1CSSCC(N)C(=O)NC(Cc2ccc(O)cc2)C(=O)NC(Cc2ccccc2)C(=O)NC(CCC(N)=O)C(=O)NC(CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,0,training
CCCCOC(=O)CCC(=O)OCCCC,1,training
O=C(O)c1nn(Cc2ccc(Cl)cc2Cl)c2ccccc12,1,training
C/C=C(\C)C(=O)OCC/C=C\CC,0,training
N=C(N)NC(=O)Cc1c(Cl)cccc1Cl,0,training
COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1,1,training
CC[C@@H](C)C1NC(=O)C(CCCN)NC(=O)C(NC(=O)C(NC(=O)C(CCC(=O)O)NC(=O)C(CC(C)C)NC(=O)C2CSC([C@H](N)[C@H](C)CC)=N2)[C@@H](C)CC)CCCCNC(=O)C(CC(N)=O)NC(=O)C(CC(=O)O)NC(=O)C(Cc2c[nH]cn2)NC(=O)C(Cc2ccccc2)NC1=O,1,training
CCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CC=C4CC(=O)CCC4[C@H]3CC[C@]12C,1,training
O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,1,training
COc1ccc(-c2ccc3cc(C(=O)O)ccc3c2)cc1C12CC3CC(CC(C3)C1)C2,0,training
CC(O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,1,training
NC(=O)c1ccc([N+](=O)[O-])cc1,0,training
CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,1,training
Cc1ccccc1[N+](=O)[O-],0,training
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,1,training
Cc1ccccc1N=Nc1ccc(N=Nc2c(O)ccc3ccccc23)c(C)c1,1,training
CC(=O)NC(C=O)[C@H](O)[C@H](O)[C@@H](O)CO,0,training
CCC(CC)C(C)CCOC(C)=O,0,training
Nc1cc(Cl)cc(Cl)c1,0,training
CN(C)CCOC(=O)COc1ccc(Cl)cc1,0,training
CCOC(=O)CC(O)(CC(=O)OCC)C(=O)OCC,0,training
CCOc1ccc([N+](=O)[O-])cc1,1,training
C[C@H]1O[C@@H](n2cc(F)c(=O)[nH]c2=O)[C@H](O)[C@@H]1O,1,training
c1ccc2ccccc2c1,0,training
Cc1ccc(O)c(C(C)(C)C)c1,0,training
CC(C)C(Br)C(=O)NC(N)=O,0,training
CC(C)(C)Cl,1,training
CC(C)c1ccc2sc3ccccc3c(=O)c2c1,1,training
C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,1,training
CN(C)CCCN1c2ccccc2Sc2ccccc21,0,training
COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,1,training
O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,0,training
CCCCCCC(C=O)=Cc1ccccc1,1,training
O=P(O)(O)Oc1ccccc1,0,training
C=CCN(CC=C)CC=C,0,training
CC1(C(=O)Nc2ccc(O)c(Cl)c2Cl)CCCCC1,1,training
Cc1ccccc1N,1,training
CCc1ccc(O)c(C(C)(C)C)c1,1,training
O=c1cc(CO)occ1O,0,training
CC(C)NCC(O)COc1cccc2ccccc12,1,training
CC(N)=S,0,training
CCOP(=S)(OCC)Oc1cc(-c2ccccc2)on1,1,training
C=CC(C)(C)C,0,training
NCCOCCO,0,training
OCCN1CCN(CC/C=C2/c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,0,training
CCCN(CCC)C(=O)C(CCC(=O)OCCCN1CCN(CCOC(=O)Cc2c(C)n(C(=O)c3ccc(Cl)cc3)c3ccc(OC)cc23)CC1)NC(=O)c1ccccc1,1,training
Cl/C=C\Cl,0,training
CCCCCCBr,0,training
C=CCOC(=O)CCC1CCCCC1,0,training
CC(C)(c1cc(Cl)c(O)c(Cl)c1)c1cc(Cl)c(O)c(Cl)c1,1,training
CC=C(Cl)Cl,0,training
CCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)C=C(C)[C@]4(C)[C@H]3CC[C@]12C,1,training
CCOC(=O)CCC(=O)OCC,0,training
Fc1ccc(C2(Cn3cncn3)OC2c2ccccc2Cl)cc1,0,training
C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)/C=C/[C@H](C)C(C)C)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,0,training
Cc1c(COC(=O)C2C(/C=C(\Cl)C(F)(F)F)C2(C)C)cccc1-c1ccccc1,0,training
CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,1,training
CNC[C@H](O)c1ccc(O)c(O)c1,0,training
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2OC(=O)CCC1CCCC1,1,training
Cc1nc(-c2ccc(Cl)cc2)oc1COC(C)(C)C(=O)O,1,training
Cc1ccsc1C(=CCCN1CCCC(C(=O)O)C1)c1sccc1C,1,training
OC[P+](CO)(CO)CO,0,training
CC1C(=O)CC2C3(C)CCC2(C(C)C(=O)O)C(=O)C13,0,training
O=C1OCCN1/N=C/c1ccc([N+](=O)[O-])o1,1,training
COc1ccc(-c2coc3cc(O)ccc3c2=O)cc1,1,training
CCCCNc1c(C(=O)OCC)c(C)nc2c1cnn2CC,0,training
Cc1nc(NS(=O)(=O)c2ccc(N)cc2)nc(C)c1Br,0,training
CCOP(=O)(N=C1SCCS1)OCC,0,training
C=C(C)C(=O)Nc1ccc(Cl)c(Cl)c1,0,training
CCCCCCCCCCCC[N+](C)(C)CCCS(=O)(=O)[O-],0,training
CCCCOC(=O)C(=O)Nc1cccc(-c2nn[nH]n2)c1,0,training
c1ccc(SCCSc2ccccc2)cc1,1,training
CC(=O)NC(Cc1ccc(O)cc1)C(=O)O,0,training
ClC(Cl)C(Cl)(Cl)Cl,0,training
CCCCN(CCC(=O)OCC)C(C)=O,0,training
CNc1ccc([N+](=O)[O-])cc1,1,training
CC(C)(C)C1CCC(=O)CC1,0,training
CC(=O)C1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,1,training
C=CC(=O)OCC(C)C,0,training
CCCCCCC=O,0,training
O=c1[nH]c2ccc(Cl)cc2o1,0,training
C=CCc1ccc(OC)c(OC)c1,1,training
CCC(C)OC(=O)c1ccc(O)cc1,1,training
C[N+]1(CC2COC(c3ccccc3)(C3CCCCC3)O2)CCCCC1,0,training
CC(C)OC(=O)Nc1ccccc1,1,training
COc1ccccc1[N+](=O)[O-],0,training
CCCCCCCCCCOC(C)=O,1,training
CCCCCCC(=O)O,0,training
CCCCCCCCCCCCN(CCCCCCCCCCCC)CCCCCCCCCCCC,0,training
CC1(C)Cc2cccc(O)c2O1,0,training
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C,1,training
C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](O)O[C@@H]3CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,1,training
CCCCCCCCCCCCCCCC(=O)OC[C@@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCC,1,training
Cc1ccc(N)cc1,1,training
COP(=O)(OC)OC(c1ccc(Cl)cc1)P(=O)(OC)OC,0,training
CC(=O)CC(=O)c1ccccc1,1,training
C[C@]12C[C@H]3S[C@H]3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,1,training
C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CC=C4CC(=O)CCC4[C@H]3CC[C@@]21C,1,training
CCCCCCc1ccc(N)cc1,1,training
Nc1ccc2cc3ccc(N)cc3nc2c1,1,training
C=CC(=O)OCCO,1,training
CCc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Br)cc1,1,training
CC(C)C(=O)OCC(C)(C)C(OC(=O)C(C)C)C(C)C,1,training
C[C@]12CC[C@H]3[C@@H](CC=C4CC(=O)CC[C@@]43C)[C@@H]1CC[C@H]2O,1,training
CS(=O)(=O)OCCCCOS(C)(=O)=O,1,training
O=C(O)Cn1c2ccccc2c(=O)c2ccccc21,1,training
CC[C@H]1OC(=O)C(C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)CC(C)C(=O)C(C)[C@@H](O)[C@]1(C)O,1,training
OCCCc1ccccc1,0,training
C[C@]1(O)CC[C@H]2[C@@H]3CC=C4CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1,training
CNC(=S)S,0,training
Oc1cccc(O)c1O,1,training
C[C@H]1CCCC(=O)CCC=CCc2cc(O)cc(O)c2C(=O)O1,1,training
C=C(C)C(=O)OCCOC(=O)CC(C)=O,0,training
O=C1C(=Cc2cccs2)CCCC1=Cc1cccs1,1,training
NS(=O)(=O)c1cc2c(cc1Cl)NC(CC1CCCC1)NS2(=O)=O,0,training
C=CCN(C1=NCCN1)c1c(Cl)cccc1Cl,1,training
ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,1,training
Nc1ccccc1C(=O)Oc1ccc2ccccc2c1,1,training
O=C(O)c1cc(I)cc(I)c1I,0,training
CCCCC(C)C(=O)O,0,training
O=Cc1ccc([N+](=O)[O-])cc1,1,training
CNc1cnn(-c2cccc(C(F)(F)F)c2)c(=O)c1Cl,1,training
CCCCO,0,training
Cn1ccc2cc3c(cc21)CCN3C(=O)Nc1cccnc1,1,training
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@H]2O,1,training
O=P(OCCCl)(OCCCl)OCCCl,0,training
CC(=O)Nc1ccc2c(c1)Cc1ccccc1-2,1,training
CC(=O)N(CC(C)C(=O)O)c1c(I)cc(I)c(N)c1I,0,training
NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O,1,training
CC(=O)OCC(=O)C1CC[C@H]2[C@@H]3CC=C4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,1,training
Cc1cccc(C#N)c1,1,training
c1ccc2c(c1)-c1cccc3cccc-2c13,1,training
c1ccc(NNc2ccccc2)cc1,1,training
CC(C)(C)OOC(C)(C)CCC(C)(C)OOC(C)(C)C,0,training
C#C[C@]1(O)CC[C@H]2[C@@H]3CC=C4CC(=O)CCC4[C@H]3C(=C)C[C@@]21CC,1,training
Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,1,training
CCCCCCCCCC(CC)c1ccc(S(=O)(=O)O)cc1,0,training
CCCCCCCc1ccc(O)cc1,1,training
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CC=C4CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1,training
CN1CCN(C2=Nc3ccccc3Cc3ccccc32)CC1,0,training
Cn1nnc2c(C(N)=O)ncn2c1=O,0,training
O=C(Cl)OCc1ccccc1,0,training
C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,1,training
C1CNCCN1,1,training
C[N+]1([O-])[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2,0,training
CCC(C)(C)OC,1,training
CCCCCCCCCCCCCCO,0,training
ClCC1CO1,0,training
O=C(O)c1cc(O)c2c(O)c3c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cccc3c(-c3c4cc(C(=O)O)cc(O)c4c(O)c4c(O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)cccc34)c2c1,0,training
CC(C)CC=C(C=O)c1ccccc1,1,training
Cc1cc(C(C)(C)c2cc(C)c(O)c(C)c2)cc(C)c1O,1,training
CCCCCCCCCCCCCCC,0,training
CNC(=O)ON=C(CSC)C(C)(C)C,0,training
CC[Ge](Cl)(CC)CC,1,training
COC(c1ccccc1)(c1ccccc1)C(Oc1nc(C)cc(C)n1)C(=O)O,0,training
O=c1[nH]c(=O)[nH]c(=O)[nH]1,0,training
CC(=O)CC(=O)Nc1ccc(S(=O)(=O)O)cc1,0,training
S=C=NCCc1ccccc1,1,training
CC1=CCC(=C(C)C)CC1,1,training
O=C(O)C(Br)CBr,0,training
O=Nc1ccc(NO)cc1,0,training
FC(Cl)(Cl)C(F)(Cl)Cl,0,training
CCCC(O)C(CC)CO,0,training
CCc1ccc2c(c1)N(CC(C)CN(C)C)c1ccccc1S2,0,training
c1csc(SSc2cccs2)c1,1,training
CCCCCCCCCc1ccc(O)cc1,1,training
Nc1ccc(F)cc1F,0,training
CCOc1ccc(S(=O)(=O)O)c2cccnc12,1,training
C#CCN1C(=O)COc2cc(F)c(N3C(=O)C4=C(CCCC4)C3=O)cc21,0,training
C[C@]12C=CC3=C(CC=C4CC(=O)CCC43)[C@@H]1CC[C@@H]2O,1,training
N#CC(C#N)=Cc1ccc(O)c(O)c1,0,training
C=CC(=O)NC(C)(C)C,0,training
Oc1c(C2=CC[C@@H](c3ccc(Cl)cc3)CC2)c(O)c2ccccc2c1O,0,training
CNC(=S)NC,0,training
O=C(O)CCC(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,0,training
CCOC(=O)c1ncn2c1CN(C)C(=O)c1c(I)cccc1-2,0,training
O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O,1,training
CC1CC(OC(=O)C(O)c2ccccc2)CC(C)(C)N1C,1,training
O=C(O)c1cc2cc(Cc3cccnc3)ccc2o1,1,training
c1ccc2c(c1)Nc1ccccc1S2,1,training
C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,1,training
CC/C=C\CCOC(=O)c1ccccc1O,0,training
CCOC(=O)c1ccccc1OC,0,training
CN(C)NC(=O)CCC(=O)O,1,training
COC(=O)c1ccc(CBr)cc1,1,training
O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O,1,training
C[C@]12CC[C@@H]3c4ccc(OS(=O)(=O)O)cc4CC[C@H]3[C@@H]1CCC2=O,1,training
N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O,1,training
CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1,0,training
IC(I)I,1,training
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,1,training
C#CC(C)(O)CC(C)C,0,training
Nc1ccc2ccccc2c1S(=O)(=O)O,1,training
CCN(CC)CCCl,0,training
Clc1ccc(C(c2ccccc2Cl)C(Cl)(Cl)Cl)cc1,1,training
ClCC(Br)CBr,0,training
CC(=O)OCC(COC(C)=O)OC(C)=O,1,training
CCCCCCCCCCCCCCCC(=O)O,1,training
CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,1,training
CC(Oc1ccc(CNC(=O)c2cccnc2Oc2ccc3c(c2)OCO3)c(F)c1)C(=O)O,0,training
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O,1,training
Nc1ncnc(Nc2ccc(Cl)cc2)n1,1,training
CCOc1ccc(NC(=O)OC(C)C)cc1OCC,0,training
NS(=O)(=O)c1ccc(NC(=O)CCC(=O)O)cc1,0,training
Cc1cc(C(=O)O)ccc1[N+](=O)[O-],0,training
c1ccc(CNCc2ccccc2)cc1,0,training
CCOC(O)=c1cc(O)c(=C(O)C2CC2)c(O)c1,0,training
CC(=O)O[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C,0,training
CC(C)(Oc1ccc(C2CCCc3ccccc32)cc1)C(=O)O,1,training
O=C(O)c1cccc(N(Cc2cccnc2)c2ccc(OC(F)F)c(OC(F)F)c2)c1,0,training
c1ccc(-c2cccc(-c3ccccc3)c2)cc1,1,training
C=C(C)OC(C)=O,0,training
c1ccc(CN(Cc2ccccc2)Cc2ccccc2)cc1,1,training
C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=NO)CC[C@@H]4[C@H]3CC[C@@]21CC,1,training
COCCOCC(CC1(C(=O)NC2CCC(C(=O)O)CC2)CCCC1)C(=O)Oc1ccc2c(c1)CCC2,0,training
CC(C)(C)NC(=O)C1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,0,training
CCCCOC(=O)c1ccccc1C(=O)OCCCC,1,training
N#CCCl,1,training
NC(=O)CCC(N)C(=O)O,0,training
CCCCCCCCCCC(CO)CCCCCCCC,0,training
CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,1,training
CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)O,1,training
CCN(CC)CCOC(=O)C(C)(c1ccccc1)c1ccccc1,0,training
COc1cc2c3cc1Oc1cc(ccc1O)C[C@@H]1c4c(cc(OC)c(O)c4Oc4ccc(cc4)C[C@@H]3N(C)CC2)CC[N+]1(C)C,0,training
CC(C)(O)C#CC(C)(C)O,0,training
COC(OC)(C(=O)c1ccccc1)c1ccccc1,1,training
Cc1c(C)c2c(c(C)c1OC(=O)CCC(=O)OCCO)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,0,training
c1ccc(B(c2ccccc2)c2ccccc2)cc1,1,training
CC(C)NCC(O)c1ccc(N)c(C#N)c1,0,training
COc1cc(C=CC(=O)N2CCN(CC(=O)N3CCCC3)CC2)cc(OC)c1OC,0,training
O=C(OCC(O)CO)c1ccccc1Nc1ccnc2cc(Cl)ccc12,0,training
CCCCN(CCCC)C(=O)N(CCCC)CCCC,1,training
Nc1ccc(O)c(C(=O)O)c1,1,training
CCCCCC(C=O)=Cc1ccccc1,1,training
CCOc1ccc(OCC)c(Cl)c1,0,training
C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,1,training
CCC(CC)CO,0,training
CN(CCCCCCCCCCN(C)C(=O)Oc1ccccc1[N+](C)(C)C)C(=O)Oc1ccccc1[N+](C)(C)C,0,training
CO[C@H]1O[C@@H]2O[C@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)C24OO3,0,training
N#C/N=C1\SCCN1Cc1ccc(Cl)nc1,0,training
Nc1ccc(S(=O)(=O)Nc2ccc(Cl)nn2)cc1,0,training
OCC(S)CS,0,training
CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCCO)c(I)c(C(=O)NCC(O)CO)c1I,1,training
CC1(C)[C@@H]2CC[C@@]1(C)[C@H](O)C2,0,training
CC(c1ccc(O)cc1)(c1ccc(O)cc1)c1ccc(O)cc1,1,training
CC(C)(C1CCC(O)CC1)C1CCC(O)CC1,1,training
OCC(O)CN1CCN(c2ccccc2)CC1,0,training
C=C1c2c(Cl)ccc(O)c2C(=O)C2C(=O)[C@]3(O)C(=O)C(C(N)=O)C(=O)C(N(C)C)[C@@H]3[C@@H](O)[C@H]12,0,training
NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0,training
O=C(CS)Nc1ccccc1,1,training
CCCCCCCCCCCCCCCCCC[N+](C)(C)CCC[Si](OC)(OC)OC,1,training
CCCCCC/C=C/CCCCCCCC(=O)O,1,training
CC1(C)O[C@@H]2C[C@H]3[C@@H]4CC=C5CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,1,training
Nc1ccc(S(=O)(=O)O)cc1,1,training
Clc1ccc(C(Cl)(Cl)Cl)cc1,1,training
CC(C)C[C@H](CN)CC(=O)O,1,training
C=C(C)C(=O)OCC[N+](C)(C)C,0,training
Cc1ccc(N=C=O)cc1N=C=O,1,training
CC1(C)[C@@H](O)CC[C@]2(C)C3C(=O)C=C4C5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,0,training
CC(C)CCCCCCc1ccc(O)cc1,1,training
N#CN,0,training
CCCCCCCOC(C)=O,1,training
CCC1NC(=O)C(NC(=O)c2ncccc2O)C(C)OC(=O)C(c2ccccc2)NC(=O)C2CC(=O)CCN2C(=O)C(Cc2ccccc2)N(C)C(=O)C2CCCN2C1=O,0,training
CCC(C)(c1ccc(O)cc1)c1ccc(O)cc1,1,training
CCCCCCCCCCCCN(C)C,0,training
CCCCCCCCCl,0,training
O=C(CBr)c1ccccc1,1,training
CCCCCCCCCCC=O,1,training
CCC(C)(C)C1CCCCC1OC(C)=O,0,training
c1ccccc1,0,training
CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,0,training
CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1,0,training
CC1C=CC=C1,0,training
Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,1,training
CCCCC[C@H](O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H](O)C[C@H]1O,1,training
CC1=CC=C(C(C)C)CC1,0,training
CCCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCC(C)C,1,training
O=[N+]([O-])c1cccc(O)c1,1,training
CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC(C)C)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O)C=CC=CC[C@@H](C)OC(=O)C[C@H]1O,1,training
C=CCOc1cc(Cl)ccc1C(=O)NCCN(CC)CC,1,training
C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,1,training
COCc1c(-c2ccc(F)cc2)c(=CC[C@@H](O)C[C@@H](O)CC(=O)O)c(C(C)C)nc1=C(C)C,1,training
CCOC(=O)CC(C)C,0,training
C=C(C)c1ccccc1,0,training
CC1CC(CC2CCC(N)C(C)C2)CCC1N,0,training
Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,1,training
OCCCCC(O)CO,0,training
CCc1ccccc1,0,training
CC[C@@]1(O)C[C@H](O[C@H]2C[C@H](N(C)C)[C@H](O[C@H]3C[C@H](O)[C@H](O[C@H]4CCC(=O)C(C)O4)[C@H](C)O3)[C@H](C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)C1C(=O)OC,1,training
COc1ccc(NC(C)=O)cc1,1,training
CC(Cc1ccccc1)NCc1ccccc1Cl,1,training
C=CCCl,1,training
CN(CC1(C)CCCO1)S(=O)(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,0,training
CCCN(CC)C(CC)C(=O)Nc1c(C)cccc1C,0,training
Clc1ccccc1-c1nnc(-c2ccccc2Cl)nn1,1,training
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,0,training
C=CC(=O)OCCCCOC(=O)C=C,0,training
C[C@]12CC[C@@H]3c4ccc(OC(=O)N(CCCl)CCCl)cc4CC[C@H]3[C@@H]1CC[C@@H]2OP(=O)(O)O,1,training
C=CC(=O)NC(C)C,0,training
CCO/C=C1\N=C(c2ccccc2)OC1=O,0,training
Oc1cc2ccccc2n1-c1c(Cl)cccc1Cl,1,training
CCN(CC)c1cccc(O)c1,1,training
CC(C)OC(=O)Nc1cccc(Cl)c1,0,training
CCCCN(CCCC)SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,1,training
NC(=O)NC(=O)Cc1ccccc1,1,training
O=C(O)c1ccc(O)c(O)c1,0,training
CC[S+](C)CC,1,training
CCCCCCOC(=O)c1ccc(O)cc1,1,training
O=P(O)(O)OC[C@H]1O[C@](O)(COP(=O)(O)O)[C@@H](O)[C@@H]1O,1,training
c1ccc2[nH]c(-c3cscn3)nc2c1,1,training
CCCCCSCCCCC,0,training
CCC1(c2ccccc2)C(=O)NCNC1=O,0,training
CC1=C(C(=O)Nc2ccccc2)SCCO1,1,training
COc1ccc(NC(=O)CC(C)=O)cc1,0,training
CC(C)=CCC/C(C)=C/C=C\C(C)=C\C=C\C(C)=C\C=C/C=C(C)/C=C/C=C(C)/C=C\C=C(/C)CCC=C(C)C,1,training
C=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,1,training
O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,1,training
CC(C)N(Cc1ccccc1)C(=O)C(C)(C)C,1,training
CC(C)c1ccccc1C(C)C,0,training
O=C(C=Cc1ccccc1)OCc1ccccc1,1,training
CCCCCCCCc1ccc(O)cc1,1,training
